Link to Post,Source,Comments,Labels
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Tout SA case SA boug la gagner li sorti mem! Ena Anguilla sous Roche sa,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Jean Cursley Legoff zot Ena protection 🤥,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Mohammad Fouad Nissar Taoul zot ki?,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,L'équipe bât femme bât soulard et bayo monté l'or bon Ring n sel cou to vin joli garçon,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Jm Spe joli coze sa,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Jm Spe Pinokio so ban protege sa boss,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Il y a une gare pour chaque train je suis sur qu il y a un chef de gare sur chaque gare,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Sa ine pren le temp pou ale arrete sa,,,dimoun ki pe fer tend zot la voix conte linjustice dan palestine ki pou presser pou frr case",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Encore ene ti zour vacances pou bane zom BH kot zot p cav operer avec impunité. Parrier zot boire dité tout dans la salle interrogatoire la,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ki liberty bizin bourr li endan meme sa enn individu dangere pou la society li aler vini dan prison paret kuma.nu ale bagatele b laisse li la bas meme li ava pouri pas kav ena bann toker lor semin p marser entre nu ek nu bann fami depi 2016 li p faire so bann 400 coups nek bour li endan enn sel.coup korek,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Enfin..to soizir to lerbe pou to manZé..nu kné to Vegetarian 🤣,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Muhammad Adil Nuzooa dire li badine r nous,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ismael Jeetoo ki pou badiner do gopia. 3 foi ti vin plouis in b..r twa in aller.,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Kabs KabsKabs Kabs bour moi non pa li sa !sa dan film indien sa !kapav li pe bour toi!,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Kabs Kabs commission ti gagne dan rose hill la to pa kozer🤣🤣,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ismael Jeetoo finj bur twa plus to 10 terrorist ki to encr p gueler la cjma fsmlette lok,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Muhammad Adil Nuzooa bientot li pou gagne ene gros moulkou pou manger,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Muhammad Adil Nuzooa protège pinokio sa,akoz sa mem pa kpv fer li naryen",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Ismael Jeetoo li pas pou fer sa li. Li control zis le sud cot chak village to gagne zis 100 lacaz
Li bizin rentre plaine verte vine kot kadhafi square nou guette si li n vrai mal",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Zot Ena protection 🤥... Mai tot ou tard sa bne ki amen role baiye tapere, tous Mal fini SA.ZOT TRAINER COUMA LI CHIEN... To pu joind!!!!!",1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Aret choisir lherbe pu manzer bhai!
Tention briani vinn khitchri🤣",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Li gete figir pu fer sa..pu ale bat 1 dimoun li pren 1 lekip..ki bhai ta...ramase savonette trankil aster,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Q fer bisin fer tapeur quan demin pou mor vilain lor sime pa pou ena persson pou lev toi,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Vilain lageul la, li faire marii ek dimune plus faible qui li, lorla ek 40/50 dimune pour faire dominer ek 1-2 !!! Li pour zuen so mari 1 jour,deja dn lacour rosehill banla ti peintiir li et li ti bourer!! Ashraf !",1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Farhaan Monebahal 😂🤣🤣🤣🤣,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Bane domine r kouma encore excite` don loris avoy li don le Nord nou get li,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Enn bom sa graine la li profite l'occasion pou fer dominer,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"P met photo tou ,acoz li apel vishal",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ban chatwa..leur guete li fair namaste..aster li p laguer r so frer namaste la em?,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ki n ser sa b bizin met counok ar li sa,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Yafa Kopp 😂🤣🤣🤣🤣🤣🤣🤣,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Yafa Kopp mo fek met ene commentaire la., Dan's port Louis pa pou kpv vini sah. Si li vini li pou fr pa reconette li, res lor volant kitfois vine dans transport vitre teintée haha",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Depi longtemps p dir pas expect lotoriter pou defan nou fami nou mm bisin commences paski law n order naiba dan pays la,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,kitfois li prochain lor la liste!!! pas ti pou en grande perte pour la nation Mauriciene!!!,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Gros pois rode rôle avec ban ti sardines ki line la pêche.....
Dire li ena requins li pa encore zoin !lol",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Apres quand pou gagne cout bale zot pou mort la aussi la police pou fer untas cimema.,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,E pa tapeur sa feuille papay sec la. Li pey bouncer pu roule AR li. Pa Bliye cot la cour..,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,1 figure bennyhill ar sa piln la p declare tapeur taler bne zenfant pou servi toi kuma kapot la😜😁,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Foder li p gagne kit backing politik pu li p cpv fair Mari kumsa.. Line blier vite Kuma so camuad fakoo ine fini villain😴,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Balayé devant ou la porte avant ou ale met propre cot ou camarade a bon entendeur,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Li soizir l’herbe pu li manZ liii... so labraget li pncr kne ataC par limm,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Bour sa endan do.,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Tariq Dhoomoon bizin bour pendi,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Zist Vishal kinn arrêté dan zafer la,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Karma sak1 pou paye pu li with due interest sa ler la pa plere frere,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Apres covid pe gaigne lot malade en inde. P faire peur. Au lieu prier dimoune p vine demon .Pas p comprend Bon Dieu in encoler. Sa qui ou semer sa mem pu recolter.,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,komier tant enkor... pou ena 1 zour reservE pou zot,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"B pas zot emm inn rode sa ?? Pas zot emm inn vote so beau frère ministre Mahen ?????
B pouvoir dans so la main , ki zot p gailé ???",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,🤣🤣🤣 Bizin ena enn larme ninja comme body gard😂😂😅,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Eyy enprisone sa dow,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Moi aussi mo pou rentre dans le social la on s'amuse beaucoup la dedans,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Kan toro ti mort,li ti p souC,sensé bizin asiz autour 1 la tab pou diskité,ti p souss mayo lerla,li ti p trouve so tour ariV.",1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Enfin ena ene zafer ki apelle karma.,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Guet sa bon dimoun la do,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Mo pa gagn kmprend kifer sa boufon la..tousa delit line cometre la li enkor toujour pe gagn caution lor caution et li toujour en liberté..✌,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Shabaan R. Muhummad power of politics,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Bizin gagne zafair r zom pa gagne r zenfam sinon zafair pa pu bon pu twa vishal.to p rad lamerdment,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Our local common man,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ki caution p roder pou sa kaliT dimoune la laisse li ramasse savonette c ene vrai danger publik zot fine rate manan li bizin gagne sa coute balle la li meme,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Vishal shibchurn noir fam sa 1 lichien sus lezo sa,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Sa gopia la kan li pou la haut,li pou bifin rod securité sinon banela pou fair li lave drap brosse zot lipied et osi ramasse savonette EVE",1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Vine dan p.louis to vine fer sa, toi ek to ban carapatte Rss",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Mari local sa,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Li pou gagner ene jour ce ki li mériter. Camarade m.f. sa.,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ala to Darma komik to pou ramass savonnette laba la,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ca meme so la gare,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,53ans ein.. Mo esperE ki pas so zenfant ki pual paye so ban erreur quincagenere.......,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ur turn will come soon et pas musulman qi pou corrige toi hindou couma to meme pou donne toi to zafer,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Security c zis pou ban vol largent contribuable par millions ek zot ban copains,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Bizin la court pas donne caution.,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,État de droit?,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"B bane kamera safe city la kaV sa
Sa aussi en plastik kuma sa bane sab ek misil la?",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,So limero fini sorti li,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Sa banne tapeurs privilèger .Tous les temps zot gagne liberté conditionnel.Tandis ki les autres 2 heures,5 heures grand matin la police par camion p vine leve zot.",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Pu nanier dimun pas pu vin bat ou. Fauder oun fan dal mm..,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Alv Rixz pou linformation nou pa dan enn societe barbar ou homme des cavernes pou ki nerport ki batiara permet li vinn bat dimune bonavini!!!,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Alv Rixz Si dimoune là fine fane dal couma ou pe dire, lerla bizin prend ene l'équipe pou alle bater ? Perna la loi dans sa pays là ? Si zot penser zot ena raison ceki zot fine faire, assume zot responsabilité couma bane vrai zom alors pfff...",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Alv Rixz euta boufon si pna gvmnt march ar zot zot couma dir fam baya bred,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,P vine pren par akoz li 1 raciste couma li mem ti l'esprit.. 😎,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Micheline Chassot so vrai profile meme li pas fouti metter couma 1 vrai zom, lor la li 1 dernier raciste, aster ou p coz assume responsabilité couma 1 vrai zom. Ou p demande li trop boucoup la",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Stephen Ludovic Marie net,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Shaik Raman Naeem Li pareil couma ceki li pe defand là, déclare grand mari après nié la vérité, déclare innocent pfff....",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Weh man net ti lesprit.com,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Shaik Raman Naeem boufon sa bro bizin protection pou fr sa sinom faile sa.,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Soutirer par pino,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Chamcha Pinokio, banne tappeur Pinokio sa protection full.",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Combien bail li eligible?,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Bzn bez 1 kut bal dan fess,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Declare mari pil...la,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Sa gopia la li guet figire pu li fr sa li aprés li prnd lékip 25 dimoune pu contre 3 dimoune man ou pna leker pu deboute lor ou lipied pu la guerre li bien cner ena place kot li pu rentré li pu bizin met jupe srti,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,So figure cuma demon sa,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,La Peau Liss ine vine Mercenaire de Pinok ek Kobibid. Voila la raison ki fer sa Tapeur la ena patente bhai. Mais tout gros le bras termine vilain.,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ar ki politicien eski li fami ou ki sanla dan so lékip ki ena fami haut placé? Coumsa ki fer travaye la.,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Li declar mari bobok la....,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Accusations can't stand on court proof n evidence court need to judge someone as the magistrate in a way is a spoon feeder. Magistrates don't do inquiry the fo their wrk according to the statement n case lodge on the papers. Even u innocent if they prove u guilty then u tag as culprit.,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"Deepak Mahaseewoosagursingh Rajcoomar You’re indeed a great Woman to be called, I assure you that I will bring friends to come invest with you because of the excellent work you did for me. I will keep Sharing the good news about you. May God bless you and your family Mrs Sheng Gayagoy Tap on the Name below to get in contact with her.
👇👇👇👇👇

Sheng Gayagoy",0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Sanla Ki bisin bez cout bal.Encore p fer croire ki pa li sa.Ine arrive lheure pou tire carabine la.,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,"N zafr mpa cmpren ki fr zot pas AL sa 1 contre 1,zot y pren corom debousse kot famille dimun LA teorise la famille nett pff Mais Bon ceki m kaav dir tua fr sa ek n ban cuma moi maan, si penan murder t change m nom...",1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Pena ban bhai et ban behen la?en bon....ena cash en jeux la...pena frere ser...,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Ok,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,To merite un bon batter,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Zoubeida Cassam li pour gagner pas presser. Ena ene ine gagne coute balle line pas tire lesson meme .,1
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Suchi Tra,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Savina Pilla Mulliah,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Bennyhill de retour.. 😂😂😂,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Nauthoo Naguib,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,R lekip zt for,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Neema Boodhoo,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,Riste?,0
https://m.facebook.com/story/graphql_permalink/?graphql_id=UzpfSTEwMDc2MTc4OTUzOToxMDE1OTUwMjA0MzU1OTU0MA%3D%3D,Lexpress,To pou fini pareil coma Fakoo toi .,0
